index,country,iso3Code,year,clean fuels for cooking (% of population),Access to electricity (% of population),Agricultural land (% ),Armed forces (% labor force),precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)",Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),Current account balance (% of GDP),Current health expenditure (% of GDP),"Death rate, crude (per 1,000 people)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",doing business score,"Fertility rate, total (births per woman)",% Firms using banks,GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",GNI per capita (2015 US$),government  consumption exp (% of GDP),"Government expenditure on education, total (% of GDP)",Human Capital Index,"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Level of water stress,"Life expectancy at birth, total (years)",Military expenditure (% of GDP),Population density,Population growth (annual %),% of total population below 5 meters,Population living in slums (% of urban population),"Population, total",Poverty $2.15 a day (% of population),Poverty $3.65 a day (% of population),Poverty $6.85 a day (% of population),%  Poverty headcount ratio ,Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",Total debt service (% of GNI),"Total debt service (% of exports of goods, services and primary income)",Unemployment advanced education,Unemployment basic education ,Unemployment intermediate education,"Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,immigration_100k
803,"Korea, Dem. People's Rep.",PRK,2017,10,44.2,21.5706835,8.606753507,1054,13.514,0,0,-1.502041936,0,0,0,8.502,0,0,1.857,0,0,0,0,0,0,0,0,0,0,27.7404678,72.978,0,214.4149904,0.463479822,4.892048478,0,25817709,0,0,0,0,0,4.35,0,0,0,0,0,2.846,17,3.055,0.019366551850127367
804,"Korea, Dem. People's Rep.",PRK,2018,10.6,46.3,21.57527614,8.542829905,1054,13.488,0,0,-1.588039517,0,0,0,8.721,0,0,1.845,0,0,0,0,0,0,0,0,0,0,27.7404678,73.031,0,215.3570883,0.438418123,4.892048478,0,25931147,0,0,0,0,0,4.29,0,0,0,0,0,2.757,17,3.055,0
805,"Korea, Dem. People's Rep.",PRK,2019,11.3,48.4,21.549074,8.496691236,1054,13.487,0,0,-1.609060407,0,0,0,8.878,0,0,1.84,0,0,0,0,0,0,0,0,0,0,27.7404678,73.198,0,216.2414417,0.409804314,4.892048478,0,26037632,0,0,0,0,0,4.29,0,0,0,0,0,2.782,17,3.055,0
806,"Korea, Dem. People's Rep.",PRK,2020,12.3,50.5,21.56357445,8.591130106,1054,13.333,0,0,-1.702882886,0,0,0,9.078,0,0,1.818,0,0,0,0,0,0,0,0,0,0,27.7404678,73.274,0,217.060975,0.37827356,4.892048478,0,26136312,0,0,0,0,0,3.87,0,0,0,0,0,2.948,17,3.055,0.038260945
807,"Korea, Dem. People's Rep.",PRK,2021,13.2,52.6,21.55368325,8.591130106,1054,13.24,0,0,-1.622232199,0,0,0,9.313,0,0,1.809,0,0,0,0,0,0,0,0,0,0,27.7404678,73.284,0,217.8600947,0.367478437,4.892048478,0,26232534,0,0,0,0,0,3.87,0,0,0,0,0,3,17,3.055,0
808,"Korea, Dem. People's Rep.",PRK,2022,13.9,54.7,21.54595964,8.591130106,1054,13.058,0,0,-1.606018543,0,0,0,9.353,0,0,1.793,0,0,0,0,0,0,0,0,0,0,27.7404678,73.578,0,218.6599535,0.366471008,4.892048478,0,26328845,0,0,0,0,0,3.87,0,0,0,0,0,2.805,17,3.055,0
809,"Korea, Dem. People's Rep.",PRK,2023,13.9,54.7,21.54595964,8.591130106,1054,13.058,0,0,-1.584476352,0,0,0,9.353,0,0,1.793,0,0,0,0,0,0,0,0,0,0,27.7404678,73.578,0,218.6599535,0.338821175,4.892048478,0,26418204,0,0,0,0,0,3.87,0,0,0,0,0,2.831,17,3.055,0
810,"Korea, Rep.",KOR,2015,100,100,17.81517779,2.304672386,1274,8.6,37.49295711,109.8274724,0.339694709,14.5,7.170246124,6.58926058,5.4,0,83.08952,1.239,0,2.809103268,28737.43917,42107.24761,28827.32836,15.08352973,4.454239845,0,34.14993567,0.706331772,85.22183304,82.02439024,2.494981365,523.5255477,0.527288497,2.133671828,0,51014947,0,0,0,0,8,8.52,0,0,4.074,2.43,3.299,3.546,63,1.848,8.046661305
811,"Korea, Rep.",KOR,2016,100,100,17.44607084,2.281245717,1274,7.9,38.06551416,110.8946503,0.420221448,14.6,6.529640423,6.87049913,5.5,0,83.96555,1.172,0,2.946881715,29467.12434,43176.41157,29980.66686,15.24002234,4.333099842,0,34.29779968,0.97168574,85.22183304,82.27560976,2.459577881,525.3700725,0.396851823,2.133671828,0,51217803,0.2,0.2,1,0,8,8.47,0,0,4.211,2.436,3.356,3.65,63,1.848,7.829308883085048
812,"Korea, Rep.",KOR,2017,100,100,17.19515947,2.255698431,1274,7,37.34863514,113.0508108,0.445519388,14.6,4.63508697,7.04742336,5.6,0,83.96525,1.052,0,3.15963574,30312.88885,44415.65962,30881.11236,15.41897247,4.328239918,0.845,34.76630854,1.944332308,85.22183304,82.62682927,2.421489001,526.7348067,0.280968018,2.133671828,0,51361911,0.2,0.2,1,0,8,8.29,0,0,4.32,2.614,3.117,3.653,63,1.848,7.729463181383574
813,"Korea, Rep.",KOR,2018,100,100,16.94011485,2.151612299,1274,6.4,37.55564318,114.7192592,0.572804868,14.6,4.489839455,7.49119806,5.8,0,83.96046,0.977,0,2.907403774,31059.26681,45509.28252,31233.2119,16.05172731,4.458079815,0.834545076,34.04580231,1.47583935,85.22183304,82.62682927,2.496843576,528.9690115,0.433519028,2.133671828,0,51585058,0.2,0.2,0.7,0,8,8.19,0,0,4.116,2.993,3.731,3.824,63,1.848,9.305020069959017
814,"Korea, Rep.",KOR,2019,100,100,16.77254098,2.146219069,1274,5.9,39.96948014,115.1586343,0.704865277,14.6,3.61361701,8.17479515,5.7,0,84.00083,0.918,0,2.24397786,31645.94983,46368.914,31233.95401,17.07786565,4.684659958,0.834545076,32.67914892,0.383000304,85.22183304,83.22682927,2.671299217,530.3772746,0.347874969,2.133671828,0,51764822,0,0.2,0.5,0,8,8.19,0,0,3.892,3.441,3.624,3.746,63,1.848,11.803382613775819
815,"Korea, Rep.",KOR,2020,100,100,16.60860656,2.005651991,1274,5.3,46.43159664,115.7773678,0.698268294,14.6,4.616043768,8.3497715,5.9,0,84.00083,0.837,0,-0.709415359,31378.15793,45976.53458,31208.54745,18.03934527,4.801720142,0.798776269,32.5381602,0.537288023,85.22183304,83.42682927,2.803321622,531.1090061,0.137869266,2.133671828,0,51836239,0,0.2,0.5,0,8,7.79,0,0,3.926,3.927,3.952,3.931,63,1.848,6.346911086662749
816,"Korea, Rep.",KOR,2021,100,100,16.42418033,2.005651991,1274,5.1,48.95527864,118.6698724,0.733288467,14.6,4.686905806,9.33145523,6.2,0,84.00083,0.808,0,4.304734819,32771.07242,48017.48871,32339.90797,18.15980062,4.866270065,0.798776269,32.4320155,2.498333333,85.22183304,83.52682927,2.797473414,530.4256045,-0.128757315,2.133671828,0,51769539,0,0.2,0.5,0,8,7.79,0,0,3.627,3.78,3.574,3.639,63,1.848,15.916695723328733
817,"Korea, Rep.",KOR,2022,100,100,16.2295082,2.005651991,1274,4.9,51.17913232,124.7095918,0.748368859,14.6,1.543004076,9.72047997,7.3,0,84.00083,0.778,0,2.612672192,33690.37888,49364.49338,32177.29403,18.7672078,4.866270065,0.798776269,31.72630126,5.089513651,85.22183304,82.6804878,2.769507949,529.4320594,-0.187486567,2.133671828,0,51672569,0,0.2,0.5,0,8,7.79,0,0,2.87,2.926,2.796,2.857,63,1.848,10.576211142124556
818,"Korea, Rep.",KOR,2023,100,100,16.2295082,2.005651991,1274,4.9,51.17913232,129.1959648,0.894088566,14.6,2.071949326,9.72047997,7.3,0,84.00083,0.778,0,1.356733243,34121.02118,49995.48773,32740.43866,18.89855761,4.866270065,0.798776269,31.59416497,3.59745625,85.22183304,82.6804878,2.812045627,529.4320594,0.077477253,2.133671828,0,51712619,0,0.2,0.5,0,8,7.79,0,0,2.746,2.842,2.49,2.675,63,1.848,10.065241522576917
819,Kosovo,XKX,2015,0,0,0,0,0,13.614,0,111.8153849,-0.559970379,1.1,-8.694425689,0,4.841,2.611242705,63.02811,1.751,0,5.916231283,3520.628507,9824.99106,3578.105091,13.60809725,0,0,26.94323282,-0.536929393,0,78.922,0.794280304,0,-1.361508282,0,0,1788274,0.8,3.8,35.7,17.6,10,0,2.59377833,9.993889186,18.849,46.53,33.667,0,0,1.945,13.420762142714148
820,Kosovo,XKX,2016,0,0,0,0,0,12.848,0,112.1208304,-0.43840158,1.1,-7.934425479,0,4.973,4.656253804,64.90617,1.658,0,5.571775047,3739.175623,10434.88883,3785.807252,12.08481448,0,0,26.8584266,0.273169431,0,78.981,0.777868142,0,-0.600477092,0,0,1777568,0.8,4.7,35,17.6,6,0,3.318345508,12.25209372,17.955,32.203,29.556,0,0,1.945,10.970044465246898
821,Kosovo,XKX,2017,0,0,0,0,0,12.615,0,113.789451,-0.527111173,1,-5.263481545,0,5.262,3.515136995,70.51486,1.649,0,4.825655653,3890.178073,10856.29021,3968.483457,11.82295606,0,0,27.52757197,1.488234306,0,78.783,0.802899727,0,0.753859368,0,0,1791019,0.4,4.2,34.2,17.6,5.5,0,2.747263697,8.946826786,24.814,34.855,31.218,0,0,1.945,8.095949847544889
822,Kosovo,XKX,2018,0,0,0,0,0,12.094,0,114.9885617,-0.52827096,1,-7.621736384,0,5.505,1.569584169,71.04522,1.605,0,3.406632271,4009.121408,11188.22446,4077.170929,12.1025925,0,0,27.90835853,1.053797737,0,78.696,0.804420588,0,0.338173258,0,0,1797086,0.4,4.2,34.2,17.6,5.5,0,3.434067142,10.62488866,19.042,35.113,28.924,0,0,1.945,12.798497122563973
823,Kosovo,XKX,2019,0,0,0,0,0,11.443,0,118.0656464,-0.541379213,1.4,-5.661366235,0,5.56,2.758655202,73.18473,1.546,34.2,4.75680057,4219.066939,11774.11785,4315.795612,12.48543828,0,0,27.08838447,2.675992026,0,79.022,0.831727172,0,-0.457058942,0,0,1788891,0.4,4.2,34.2,17.6,4.5,0,3.253101337,10.02299247,22.368,30.409,24.568,0,0,1.945,8.944088823746108
824,Kosovo,XKX,2020,0,0,0,0,0,11.181,0,118.2996855,-0.462970525,1.4,-7.011742006,0,7.505,5.740543988,73.18473,1.529,34.2,-5.340275478,3990.943901,11137.49663,4089.918355,13.91317741,0,0,27.55845663,0.198227923,0,76.567,1.023037391,0,0.070465767,0,0,1790152,0.4,4.2,34.2,17.6,4.5,0,4.790618711,18.75826703,19.677,32.949,25.827,0,0,1.945,6.703341392239318
825,Kosovo,XKX,2021,0,0,0,0,0,11.143,0,122.2670919,-0.341498196,1.4,-8.693460503,0,7.22,3.064085223,73.18473,1.522,34.2,10.74565608,4429.873495,12362.4141,4514.293028,12.87233087,0,0,27.44916199,3.353691392,0,76.806,0.845928815,0,-0.227725816,0,0,1786080,0.4,4.2,34.2,17.6,4.5,0,4.283713116,11.78151832,15.695,29.029,20.677,0,0,1.945,8.398280032249396
826,Kosovo,XKX,2022,0,0,0,0,0,11.068,0,136.4262453,-0.263819605,1.4,-10.51088582,0,5.709,1.649104823,73.18473,1.51,34.2,4.278498958,4666.391378,13022.46274,4724.662366,11.79172877,0,0,27.24418139,11.58051045,0,79.524,1.144841694,0,-1.01200129,0,0,1768096,0.4,4.2,34.2,17.6,4.5,0,3.193530078,7.660213437,10.666,18.374,11.222,0,0,1.945,8.766492317
827,Kosovo,XKX,2023,0,0,0,0,0,11.068,0,143.1716014,-0.18528606,1.4,-7.499749378,0,5.709,1.563782705,73.18473,1.51,34.2,4.067627014,4888.635228,13642.67696,4986.834632,12.59933428,0,0,26.34570608,4.944324388,0,79.524,1.254180357,0,-0.665635964,0,0,1756366,0.4,4.2,34.2,17.6,4.5,0,2.406041773,5.50416059,10.666,18.374,11.222,0,0,1.945,8.825039883
828,Kuwait,KWT,2015,100,100,8.383838384,1.042178245,121,16.892,0,118.1316318,-0.255415142,2.3,7.491556309,4.21497965,1.761,0,60.65525,2.16,0,0.592771759,29882.21269,57473.11396,33192.61179,24.19181056,0,0,55.93584566,3.271701661,3399,79.562,5.007469397,215.1837262,4.4991022,4.757100899,0,3834574,0,0,0,0,31.4,0,0,0,0,0,0,2.2,46,1.622,0
829,Kuwait,KWT,2016,100,100,8.417508418,0.990328956,121,14.8,0,121.9099512,-0.298417151,2.8,0.586532844,4.73096323,1.811,0,59.96924,2.157,0,2.926073901,29454.44212,56650.37346,32623.7644,25.70546373,5.95593977,0,52.13478016,3.198397767,3575,79.701,5.893519443,224.6967452,4.325949068,4.757100899,0,4004096,0,0,0,0,61.4,0,0,0,5.68,0.67,6.08,2.16,46,1.622,0.6243606546895978
830,Kuwait,KWT,2017,100,100,8.496071829,1.045360273,121,14.386,0,124.5576318,-0.360093921,1.7,6.42748124,4.65326786,1.914,0,61.78943,2.161,0,-4.71222158,27048.37054,52022.7233,31105.70052,24.42126992,6.35444212,0.576,55.61921587,2.171832985,3850.5,79.781,5.607445364,233.1544332,3.69493434,4.757100899,0,4154812,0,0,0,0,38.4,0,0,0,5.68,0.67,6.08,2.227,46,1.622,0.12034238853647289
831,Kuwait,KWT,2018,100,100,8.417508418,0.977680161,121,13.443,0,125.2341456,-0.316610694,2,17.34565755,5.18862629,2.052,0,62.56073,2.165,0,2.743330539,26706.01903,51364.27116,30507.30369,22.98055676,6.391652584,0.564260244,60.12765373,0.543133148,3850.5,79.722,5.190854737,242.6214927,3.980154823,4.757100899,0,4323515,0,0,0,0,35.4,0,0,0,5.68,0.67,6.08,2.204,46,1.622,0.11564664399221468
832,Kuwait,KWT,2019,100,100,8.417508418,0.968224049,121,12.437,0,126.6015121,-0.159423858,1.7,21.47922656,5.35958719,2.194,0,67.40473,2.159,0,2.263816906,26580.2263,51122.33124,30590.81865,24.40265002,6.727895737,0.564260244,57.71865674,1.091848027,3850.5,79.685,5.421005984,249.2882155,2.710713324,4.757100899,0,4442316,0,0,0,0,19.4,0,0,0,5.68,0.67,6.08,2.251,46,1.622,0.3376617061910949
833,Kuwait,KWT,2020,100,100,8.417508418,1.041588548,121,11.797,0,129.2623335,-0.091237791,1.7,19.83845887,6.34761143,3.254,0,67.40473,2.14,0,-4.817428606,25541.5075,49124.54062,28894.19572,30.17793821,6.245130539,0.562588036,48.46121018,2.101729548,3850.5,76.92,6.567730005,246.9285634,-0.951064117,4.757100899,0,4400267,0,0,0,0,19.4,0,0,0,5.68,0.67,6.08,3.557,46,1.622,0
834,Kuwait,KWT,2021,100,100,8.417508418,1.041588548,121,10.41,0,133.6877969,-0.056214958,1.7,23.53731496,5.78120756,2.906,0,67.40473,2.11,0,2.260806098,26354.94567,50689.04408,30899.48128,25.37266915,7.762466908,0.562588036,58.26413315,3.423629476,3850.5,78.673,6.590302545,244.7174523,-0.899478872,4.757100899,0,4360865,0,0,0,0,19.4,0,0,0,5.68,0.67,6.08,3.002,46,1.622,0.4586246077326402
835,Kuwait,KWT,2022,100,100,8.417508418,1.041588548,121,9.727,0,139.0094396,0.127275705,1.7,34.29244617,5.78120756,2.606,0,67.40473,2.092,0,5.859208873,26508.46047,50984.30244,31124.49949,20.70004928,6.582365036,0.562588036,65.60966537,3.98064962,3850.5,80.264,4.727843723,257.5557239,5.113181109,4.757100899,0,4589643,0,0,0,0,19.4,0,0,0,5.68,0.67,6.08,2.174,46,1.622,0.5447046752873808
836,Kuwait,KWT,2023,100,100,8.417508418,1.041588548,121,9.727,0,144.0723914,0.206611827,1.7,31.39561724,5.78120756,2.606,0,67.40473,2.092,0,-3.640425903,24155.18723,46458.20049,31124.49949,20.70004928,5.026260853,0.562588036,60.74828213,3.64216403,3850.5,80.264,4.895728613,257.5557239,5.588136781,4.757100899,0,4853420,0,0,0,0,19.4,0,0,0,5.68,0.67,6.08,2.127,46,1.622,0.5151006918832493
837,Kyrgyz Republic,KGZ,2015,76.6,98.7,55.0375391,0.759604246,533,27.4,72.45655758,146.3581034,-1.179519296,2.1,-15.75924784,7.15,5.8,5.412569181,61.2702,3.2,0,3.875825445,1105.65203,5600.214798,1062.490037,17.7553733,6.967647552,0,25.07806232,6.50331839,50.03895598,70.65121951,1.752024087,31.49132169,2.246692762,0,0,6040035.5,2.2,21.1,73.8,32.1,10,6.17,6.880291658,17.99071842,6.98,11.06,7.33,3.338,26,2.053,2.069524260246484
838,Kyrgyz Republic,KGZ,2016,76.9,99.7,54.95881126,0.749641164,533,26,60.47351087,146.9271997,-1.105051279,2.2,-11.62823331,6.41,5.5,6.325282668,61.31719,3.1,0,4.335855922,1128.316253,5715.010875,1068.733135,17.43415086,6.586150169,0,26.546424,0.388838297,50.03895598,70.95121951,1.697389571,32.19675443,2.215364748,0,11.38314,6175337.5,1.1,17,71.3,25.4,10,5.73,11.37211746,30.16089888,5.7,10.66,7.27,3.474,26,2.053,4.048361729
839,Kyrgyz Republic,KGZ,2017,77.2,100,54.9535975,0.776592468,533,24.8,60.91822868,151.5925936,-1.077679157,2.1,-6.952696226,6.19,5.4,6.059220894,62.35959,3,0,4.739937224,1157.182849,5861.222465,1099.338248,17.13017203,6.026189804,0.58,27.30809347,3.175309864,50.03895598,71.2,1.576011089,32.88162409,2.104830994,0,11.38314,6306695.5,1.3,17.3,70.3,25.6,10,5.4,8.854757992,24.92031095,6.33,8.57,6.86,3.57,26,2.053,1.9027397152756147
840,Kyrgyz Republic,KGZ,2018,77.3,100,54.07090719,0.747309863,533,27.1,51.65678584,153.9311541,-0.961097419,1.9,-11.62755604,5.01,5.2,6.657450125,65.41049,3.3,0,3.757910136,1175.071369,5951.829229,1136.097391,17.16970011,5.552670002,0.593546212,27.47851368,1.542661452,50.03895598,71.4,1.537258862,33.59790667,2.154980029,0,6.91123,6444078.5,0.7,13.2,66.1,22.4,10,4.95,8.460203559,24.44061933,5.93,6.45,6.2,3.67,26,2.053,2.4828996108597994
841,Kyrgyz Republic,KGZ,2019,77.3,99.9,54.05839416,0.735911242,533,26.9,51.33253784,155.6761524,-0.960630596,1.4,-11.38407989,4.49,5.2,6.494885421,67.82089,3.3,16.7,4.600625657,1201.877014,6087.601938,1097.285529,15.70098065,6.073181152,0.593546212,26.58031495,1.133622577,50.03895598,71.6,1.375916892,34.35980709,2.24237191,0,6.91123,6590211,0.7,11.7,63.7,20.1,10,4.95,9.803307405,26.78001039,5.93,6.45,6.2,4.295,26,2.053,1.6691423081901324
842,Kyrgyz Republic,KGZ,2020,77.1,99.9,54.0552659,0.718367459,533,24,67.95622229,165.5233275,-1.124958396,1.4,4.525221279,5.26,6.1,8.421073236,67.82089,3.1,16.7,-7.148977577,1093.328646,5537.795885,1054.51312,18.37228301,6.619716644,0.596617103,26.90424685,6.325422963,50.03895598,71.8,1.577174999,35.07088373,2.048378021,0,2.43932,6726595.5,1.3,18.7,67.6,25.3,10,3.63,8.05457015,26.28202985,5.93,6.45,6.2,4.63,26,2.053,0.6689862650429924
843,Kyrgyz Republic,KGZ,2021,77.3,99.7,54.0464025,0.718367459,533,22.4,56.36236946,185.2289456,-1.150495648,1.4,-7.975837423,5.44,5.8,5.600052577,67.82089,2.89,16.7,5.507007627,1132.554678,5736.478834,1048.625691,16.63294179,6.17235136,0.596617103,23.74830157,11.90503982,50.03895598,71.9,2.840273088,35.72066736,1.835817602,0,2.43932,6851224,0.7,12.5,62.2,33.3,10,3.63,6.851982684,17.90363136,5.93,6.45,6.2,4.096,26,2.053,1.0946949041514333
844,Kyrgyz Republic,KGZ,2022,77,99.7,55.25260688,0.718367459,533,21.5,47.08548054,211.0182037,-1.230402827,1.4,-42.68363396,5.44,4.5,7.441843164,67.82089,2.8,16.7,8.9675052,1212.178214,6139.778328,1177.773195,16.78566803,7.168843746,0.596617103,24.1941422,13.92290932,50.03895598,72.04878049,3.053051955,36.36715068,1.79364743,0,2.43932,6975219.5,0.3,11.3,60.1,33.3,10,3.63,5.144356511,16.68774629,5.93,6.45,6.2,4.043,26,2.053,1.1469173120645164
845,Kyrgyz Republic,KGZ,2023,77,99.7,55.25260688,0.718367459,533,21.5,44.00042298,233.7095757,-1.221095324,1.4,-42.68363396,5.44,4.5,5.492037189,67.82089,2.8,13.3,6.151391837,1264.174395,6403.143088,1239.34014,16.3621854,6.826946735,0.596617103,22.63541961,10.75327704,50.03895598,72.04878049,3.621908071,36.36715068,1.769577541,0,2.43932,7099750,0.3,11.3,60.1,33.3,10,3.63,8.552688833,17.68105299,5.93,6.45,6.2,3.991,26,2.053,1.9014754040635233
846,Lao PDR,LAO,2015,5.8,89.7,10.42945407,4.735023882,1834,24.445,0,125.8040293,-0.944427311,9.9,-15.71848893,2.45366454,7.513,5.38566163,48.20686,2.766,0,7.270065844,2121.013391,6703.741243,2026.68986,15.10665451,2.736897945,0,27.69334425,1.277354271,5.117340287,66.67,0,29.46986568,1.458364749,0,0,6801645,0,0,0,0,187,11.31,3.050874696,9.094020634,0,0,0,2.494,28,1.861,0.073511628
847,Lao PDR,LAO,2016,6.2,89,10.48377383,4.645709754,1834,24.131,0,127.8130092,-0.986850142,9.2,-8.702240689,2.36087489,7.135,7.186576853,49.05728,2.722,15.9,7.022836255,2234.760987,7063.255453,2132.936881,13.97094291,2.774429798,0,28.75950464,1.596912276,4.993481095,67.167,0,29.93415078,1.563175613,0,27,6908802,0,0,0,0,174,11.43,3.655950821,10.6880902,0,0,0,2.881,28,1.861,0
848,Lao PDR,LAO,2017,6.8,93.6,10.19429809,4.556893343,1834,23.715,0,128.8680783,-0.966396511,7,-7.37970658,2.52606821,6.91,8.210447185,49.98578,2.671,15.9,6.892530873,2351.574417,7432.459633,2132.936881,13.97094291,2.497972727,0.452,30.9124754,0.825478608,4.771838331,67.434,0,30.40791594,1.570297226,0,27,7018147,0,0,0,0,174,11.36,3.956523209,11.07206872,5.18,3.361,3.232,3.268,28,1.861,0.071243877
849,Lao PDR,LAO,2018,7.3,92.9,10.01932842,4.383494293,1834,23.238,0,131.4974931,-0.997348785,6.6,-9.089236034,2.24630332,6.755,9.893646824,49.77807,2.619,8.6,6.247960008,2459.978746,7775.085745,2132.936881,13.97094291,2.335012197,0.456815422,31.53319249,2.040392669,4.771838331,67.634,0,30.88407712,1.55377802,0,23.6,7128045,7.1,32.5,70.5,18.3,174,11.52,4.352403607,11.68532981,5.18,3.361,3.232,2.9,28,1.861,0
850,Lao PDR,LAO,2019,8,98.4,9.765381282,4.212339805,1834,22.786,0,135.8665747,-1.076882839,4.6,-7.041243436,2.60312223,6.505,10.90509737,50.82456,2.571,8.6,5.457735092,2554.95638,8075.275024,2132.936881,13.97094291,2.122014046,0.456815422,31.53138199,3.322558813,4.791395046,68.138,0,31.35890815,1.525763046,0,23.6,7237636,7.1,32.5,70.5,18.3,173,11.52,5.8202951,14.51575978,5.18,3.361,3.232,2.537,28,1.861,0.069083331
851,Lao PDR,LAO,2020,8.7,99.3,9.52242201,4.085766898,1834,22.449,0,142.8013033,-1.083155751,4.6,-1.603786192,2.05965185,6.366,9.789029568,50.82456,2.541,8.6,0.503031829,2529.746227,7995.595025,2132.936881,13.97094291,1.91597271,0.456665337,32.41636783,5.10407263,4.791395046,68.497,0,31.83073224,1.493386752,0,21.8,7346533,7.1,32.5,70.5,18.3,173,10.82,5.103420877,13.92332367,5.18,3.361,3.232,2.361,28,1.861,0
852,Lao PDR,LAO,2021,9.4,100,9.517950607,4.085766898,1834,21.973,0,148.1643781,-1.055114388,4.6,2.292627809,2.74392009,6.613,8.336048233,50.82456,2.496,8.6,2.528351005,2556.589126,8080.435532,2132.936881,13.97094291,1.859491825,0.456665337,34.12997772,3.755620367,4.791395046,68.061,0,32.29286828,1.441416409,0,21.8,7453194,7.1,32.5,70.5,18.3,173,10.82,12.88952331,28.9086544,5.18,3.361,3.232,2.066,28,1.861,0
853,Lao PDR,LAO,2022,10.2,100,9.753197574,4.085766898,1834,21.46,0,182.1773225,-0.965779245,4.6,-2.965678056,2.74392009,6.195,5.243921611,50.82456,2.448,8.6,2.707426526,2589.050152,8183.032865,2132.936881,13.97094291,1.460834384,0.456665337,34.10897973,22.95622251,4.791395046,68.999,0,32.75133016,1.409716701,0,21.8,7559007,7.1,32.5,70.5,18.3,173,10.82,7.639671802,12.56675066,2.796,0.94,1.963,1.209,28,1.861,0.066146254
854,Lao PDR,LAO,2023,10.2,100,9.753197574,4.085766898,1834,21.46,0,239.0715447,-0.973836362,4.6,2.553295928,2.74392009,6.195,6.512203733,50.82456,2.448,8.6,3.745681402,2648.887266,8372.155919,2132.936881,13.97094291,1.233751655,0.456665337,30.53358083,31.23013417,4.791395046,68.999,0,32.75133016,1.392376672,0,21.8,7664993,7.1,32.5,70.5,18.3,173,10.82,8.18794927,12.24554175,2.796,0.94,1.963,1.188,28,1.861,0
855,Latvia,LVA,2015,100,100,30.28428174,0.526914829,667,11.1,0,107.5448705,0.434054464,1.8,-0.126358312,5.65,14.4,0,79.13397,1.7,0,3.78336529,13321.97531,30572.11232,13722.04926,18.70956365,5.282519817,0,19.78345674,0.174242244,1.041249263,74.4804878,1.037354277,31.77924374,-0.818626341,10.2259176,0,1977527,0.7,1.6,4.9,21.8,5.5,11.61,0,0,4.945,21.931,10.838,9.873,60,1.661,6.321026211020127
856,Latvia,LVA,2016,100,100,31.03154579,0.530807317,667,11.2,0,107.6961144,0.395586461,1.7,1.756573658,6.13,14.6,0,80.59931,1.74,0,2.551685854,13787.33672,31640.05314,14485.14459,18.4763444,4.65749979,0,19.16543657,0.140633335,1.095214302,74.5804878,1.450062283,31.49014094,-0.913885332,10.2259176,0,1959537,0.6,1.5,4.6,22.1,5.5,12.1,0,0,4.288,20.605,11.304,9.643,60,1.661,6.8893825429170255
857,Latvia,LVA,2017,100,100,31.06368618,0.602659537,667,10.7,0,110.8520017,0.500998259,1.7,1.532826036,5.97,14.8,0,79.99279,1.69,0,3.398949378,14382.86134,33006.70073,15122.76167,18.67031595,4.366710186,0.724,19.77672939,2.930363124,1.067280854,74.62926829,1.59351134,31.21230334,-0.886215573,10.2259176,0,1942248,0.8,1.5,4.5,23.3,5.5,12.7,0,0,4.078,16.438,10.294,8.715,60,1.661,5.406106738171439
858,Latvia,LVA,2018,100,100,31.14403715,0.69350358,667,10,0,113.6614949,0.29723978,1.7,-0.384114199,6.19,15,0,80.31973,1.6,0,4.309710888,15120.0696,34698.49292,15812.47382,18.5352676,4.243569851,0.738353431,19.3453568,2.534454242,1.080430171,74.78292683,2.061498113,30.97006123,-0.779138396,10.2259176,0,1927174,0.4,0.9,3,22.9,5.5,13.09,0,0,3.723,17.02,8.318,7.412,60,1.661,3.632261539435464
859,Latvia,LVA,2019,100,100,31.49758144,0.610537884,667,9.8,0,116.8569846,0.480458021,1.5,-0.173662934,6.61,14.5,0,80.28054,1.61,20.4,0.675375257,15328.38615,35176.55093,16129.8084,19.80890115,4.43584013,0.738353431,19.59885279,2.811409201,1.052616382,75.38780488,2.021400078,30.75549199,-0.69523914,10.2259176,0,1913822,0.2,0.8,2.6,21.6,5.5,13.09,0,0,4.233,12.775,6.848,6.312,60,1.661,3.9188597476672338
860,Latvia,LVA,2020,100,100,31.64068777,0.915703398,667,9.2,0,117.1129773,0.693109572,1.5,3.092703005,7.25,15.2,0,80.28054,1.55,20.4,-3.469229153,14900.72947,34195.13731,16077.52426,20.88969332,4.850590229,0.706581414,20.33418377,0.219064905,1.067831467,75.18536585,2.162111015,30.53911297,-0.701211571,10.2259176,0,1900449,0.5,0.8,2.5,23.4,5.5,12.87,0,0,3.791,17.049,9.797,8.098,60,1.661,1.052382884255247
